timestamp,t_in_drive,source_drive,rpm,speed_kph,coolant_temp_c,engine_load_pct,throttle_pct,intake_temp_c
1391.36,864.32,real_drive_20260608_193752,1390.5,66,89,36.8627451,17.25490196,31
1391.86,864.82,real_drive_20260608_193752,1386.5,66,89,49.80392157,17.25490196,31
1392.36,865.32,real_drive_20260608_193752,1421.75,66,89,49.80392157,20.78431373,31
1392.86,865.82,real_drive_20260608_193752,1433.5,66,89,56.8627451,19.60784314,31
1393.37,866.33,real_drive_20260608_193752,1425.75,67,89,53.7254902,19.60784314,31
1393.87,866.83,real_drive_20260608_193752,1453,67,88,62.74509804,22.35294118,31
1394.37,867.33,real_drive_20260608_193752,1453,68,88,86.66666667,38.03921569,31
1394.87,867.83,real_drive_20260608_193752,2148.25,68,88,92.94117647,40.39215686,31
1395.37,868.33,real_drive_20260608_193752,2304.5,69,88,93.7254902,40.39215686,31
1395.87,868.83,real_drive_20260608_193752,2351.5,71,88,93.7254902,40.78431373,30
1396.37,869.33,real_drive_20260608_193752,2382.75,73,88,91.76470588,37.64705882,30
1396.87,869.83,real_drive_20260608_193752,2230.25,73,88,35.68627451,14.90196078,30
1397.38,870.34,real_drive_20260608_193752,1820.25,74,88,15.68627451,14.90196078,30
1397.88,870.84,real_drive_20260608_193752,1691.25,74,88,13.7254902,14.11764706,30
1398.38,871.34,real_drive_20260608_193752,1609.25,74,88,12.94117647,14.11764706,30
1398.88,871.84,real_drive_20260608_193752,1566.25,74,88,12.94117647,13.7254902,31
1399.38,872.34,real_drive_20260608_193752,1535,74,88,11.76470588,13.33333333,31
1399.88,872.84,real_drive_20260608_193752,1519.5,74,88,0,13.33333333,31
1400.39,873.35,real_drive_20260608_193752,1886.5,73,88,30.98039216,23.92156863,31
1400.89,873.85,real_drive_20260608_193752,1886.5,72,88,87.84313725,30.58823529,30
1401.39,874.35,real_drive_20260608_193752,1863.25,72,88,28.62745098,14.90196078,30
1401.89,874.85,real_drive_20260608_193752,1605.25,72,88,40.78431373,19.60784314,31
1402.39,875.35,real_drive_20260608_193752,1546.75,72,88,42.74509804,18.43137255,31
1402.89,875.85,real_drive_20260608_193752,1500,72,88,42.74509804,18.43137255,31
1403.4,876.36,real_drive_20260608_193752,1484.25,72,88,30.98039216,13.7254902,30
1403.9,876.86,real_drive_20260608_193752,1496,72,88,11.76470588,13.33333333,31
1404.4,877.36,real_drive_20260608_193752,1488.25,72,88,0,12.94117647,31
1404.9,877.86,real_drive_20260608_193752,1472.5,72,88,20.78431373,12.94117647,31
1405.4,878.36,real_drive_20260608_193752,1484.25,71,88,20.78431373,17.25490196,31
1405.9,878.86,real_drive_20260608_193752,1476.5,71,88,29.80392157,14.11764706,31
1406.41,879.37,real_drive_20260608_193752,1449,70,88,24.70588235,15.68627451,31
1406.91,879.87,real_drive_20260608_193752,1457,70,88,20.78431373,14.90196078,31
1407.41,880.37,real_drive_20260608_193752,1457,70,88,20,14.90196078,31
1407.91,880.87,real_drive_20260608_193752,1441.25,69,88,23.92156863,16.07843137,30
1408.41,881.37,real_drive_20260608_193752,1414,68,88,30.98039216,17.25490196,31
1408.91,881.87,real_drive_20260608_193752,1402.25,68,87,35.68627451,17.25490196,30
1409.41,882.37,real_drive_20260608_193752,1394.5,68,88,36.8627451,17.25490196,30
1409.92,882.88,real_drive_20260608_193752,1398.25,68,88,36.8627451,17.25490196,30
1410.42,883.38,real_drive_20260608_193752,1410,68,87,35.68627451,17.25490196,31
1410.92,883.88,real_drive_20260608_193752,1414,68,88,62.74509804,27.05882353,31
1411.42,884.38,real_drive_20260608_193752,1648.25,68,88,91.76470588,39.60784314,30
1411.92,884.88,real_drive_20260608_193752,2261.5,69,88,95.68627451,39.60784314,30
1412.42,885.38,real_drive_20260608_193752,2437.5,70,87,95.68627451,45.09803922,30
1412.92,885.88,real_drive_20260608_193752,2507.75,70,87,92.94117647,45.09803922,30
1413.42,886.38,real_drive_20260608_193752,2531.25,70,88,94.90196078,43.52941176,30
1413.93,886.89,real_drive_20260608_193752,2531.25,71,88,37.64705882,16.07843137,30
1414.43,887.39,real_drive_20260608_193752,1980.25,73,88,18.82352941,15.68627451,30
1414.93,887.89,real_drive_20260608_193752,1785,74,88,20,15.29411765,30
1415.43,888.39,real_drive_20260608_193752,1640.5,74,88,64.70588235,22.74509804,30
1415.94,888.9,real_drive_20260608_193752,1566.25,74,88,66.66666667,21.96078431,30
1416.44,889.4,real_drive_20260608_193752,1519.5,74,88,20.78431373,13.7254902,30
1416.94,889.9,real_drive_20260608_193752,1511.5,74,88,11.76470588,13.33333333,30
1417.44,890.4,real_drive_20260608_193752,1519.5,74,88,0,13.33333333,30
1417.94,890.9,real_drive_20260608_193752,1531.25,74,88,0,13.33333333,30
1418.44,891.4,real_drive_20260608_193752,1566.25,74,88,0,13.33333333,30
1418.95,891.91,real_drive_20260608_193752,1539,73,88,0,13.33333333,30
1419.45,892.41,real_drive_20260608_193752,1476.5,71,88,0,13.33333333,30
1419.95,892.91,real_drive_20260608_193752,1433.5,71,88,0,13.33333333,30
1420.45,893.41,real_drive_20260608_193752,1402.25,71,88,0,13.33333333,30
1420.95,893.91,real_drive_20260608_193752,1402.25,69,88,0,13.33333333,30
1421.46,894.42,real_drive_20260608_193752,1375,67,88,0,13.33333333,30
1421.96,894.92,real_drive_20260608_193752,1339.75,65,88,0,13.33333333,31
1422.46,895.42,real_drive_20260608_193752,1296.75,65,88,0,13.33333333,30
1422.96,895.92,real_drive_20260608_193752,1292.75,63,88,0,13.33333333,31
1423.46,896.42,real_drive_20260608_193752,1312.5,60,88,0,13.33333333,31
1423.97,896.93,real_drive_20260608_193752,1312.5,57,88,0,13.33333333,31
1424.47,897.43,real_drive_20260608_193752,1300.75,57,88,0,13.33333333,31
1424.97,897.93,real_drive_20260608_193752,1296.75,54,88,0,13.33333333,31
1425.47,898.43,real_drive_20260608_193752,1281.25,51,88,0,13.33333333,31
1425.97,898.93,real_drive_20260608_193752,1292.75,49,88,0,13.33333333,31
1426.47,899.43,real_drive_20260608_193752,1300.75,47,88,0,13.7254902,31
1426.97,899.93,real_drive_20260608_193752,1292.75,47,88,26.66666667,16.8627451,31
1427.47,900.43,real_drive_20260608_193752,1335.75,47,88,61.96078431,21.96078431,31
1427.98,900.94,real_drive_20260608_193752,1339.75,46,88,60,19.21568627,31
1428.48,901.44,real_drive_20260608_193752,1339.75,47,88,61.96078431,20.39215686,31
1428.98,901.94,real_drive_20260608_193752,1371,48,88,60.78431373,21.56862745,31
1429.48,902.44,real_drive_20260608_193752,1410,48,88,72.94117647,23.92156863,31
1429.98,902.94,real_drive_20260608_193752,1496,49,88,73.7254902,23.92156863,30
1430.48,903.44,real_drive_20260608_193752,1554.5,51,88,74.90196078,23.92156863,30
1430.99,903.95,real_drive_20260608_193752,1574,53,88,76.8627451,24.70588235,30
1431.49,904.45,real_drive_20260608_193752,1527.25,53,88,71.76470588,23.1372549,30
1431.99,904.95,real_drive_20260608_193752,1464.75,54,88,70.98039216,23.1372549,30
1432.49,905.45,real_drive_20260608_193752,1472.5,55,88,69.80392157,23.1372549,30
1432.99,905.95,real_drive_20260608_193752,1484.25,57,88,69.80392157,23.1372549,30
1433.49,906.45,real_drive_20260608_193752,1441.25,57,88,69.80392157,22.74509804,30
1434,906.96,real_drive_20260608_193752,1363.25,59,88,61.96078431,20,30
1434.5,907.46,real_drive_20260608_193752,1335.75,59,88,34.90196078,14.50980392,30
1435,907.96,real_drive_20260608_193752,1335.75,60,88,18.82352941,14.11764706,30
1435.5,908.46,real_drive_20260608_193752,1328,60,88,0,13.7254902,30
1436,908.96,real_drive_20260608_193752,1316.25,60,88,0,13.7254902,31
1436.51,909.47,real_drive_20260608_193752,1324,60,88,14.90196078,15.29411765,30
1437.01,909.97,real_drive_20260608_193752,1335.75,60,88,28.62745098,14.50980392,30
1437.51,910.47,real_drive_20260608_193752,1339.75,60,88,18.82352941,14.11764706,31
1438.01,910.97,real_drive_20260608_193752,1332,60,88,14.90196078,13.7254902,30
1438.51,911.47,real_drive_20260608_193752,1324,60,88,0,13.33333333,31
1439.01,911.97,real_drive_20260608_193752,1324,60,88,0,13.33333333,31
1439.52,912.48,real_drive_20260608_193752,1347.5,60,88,0,13.33333333,31
1440.02,912.98,real_drive_20260608_193752,1324,60,88,0,13.33333333,31
1440.52,913.48,real_drive_20260608_193752,1312.5,60,88,0,13.33333333,30
1441.02,913.98,real_drive_20260608_193752,1296.75,59,88,0,13.33333333,31
1441.52,914.48,real_drive_20260608_193752,1292.75,59,88,0,13.33333333,31
1442.03,914.99,real_drive_20260608_193752,1292.75,58,88,0,13.33333333,31
1442.53,915.49,real_drive_20260608_193752,1296.75,57,88,0,13.33333333,31
1443.03,915.99,real_drive_20260608_193752,1312.5,56,88,0,13.33333333,31
1443.53,916.49,real_drive_20260608_193752,1320.25,56,88,11.76470588,14.90196078,31
1444.03,916.99,real_drive_20260608_193752,1324,55,88,25.88235294,16.8627451,31
1444.54,917.5,real_drive_20260608_193752,1292.75,54,88,38.82352941,18.03921569,31
1445.04,918,real_drive_20260608_193752,1292.75,55,88,44.70588235,18.03921569,31
1445.54,918.5,real_drive_20260608_193752,1320.25,55,88,43.92156863,18.03921569,31
1446.04,919,real_drive_20260608_193752,1339.75,56,88,29.80392157,13.7254902,31
1446.54,919.5,real_drive_20260608_193752,1343.75,56,88,12.94117647,14.90196078,31
1447.05,920.01,real_drive_20260608_193752,1332,56,88,13.7254902,14.90196078,31
1447.55,920.51,real_drive_20260608_193752,1320.25,56,88,13.7254902,13.7254902,30
1448.05,921.01,real_drive_20260608_193752,1296.75,56,88,12.94117647,12.94117647,30
1448.55,921.51,real_drive_20260608_193752,1300.75,56,88,0,12.94117647,31
1449.05,922.01,real_drive_20260608_193752,1300.75,55,88,0,12.94117647,31
1449.56,922.52,real_drive_20260608_193752,1300.75,52,88,0,12.94117647,31
1450.06,923.02,real_drive_20260608_193752,1281.25,52,88,0,12.94117647,31
1450.56,923.52,real_drive_20260608_193752,1289,49,88,20,17.64705882,31
1451.06,924.02,real_drive_20260608_193752,1332,48,88,71.76470588,23.92156863,31
1451.56,924.52,real_drive_20260608_193752,1421.75,48,88,72.94117647,22.35294118,30
1452.06,925.02,real_drive_20260608_193752,1484.25,49,87,71.76470588,23.92156863,30
1452.57,925.53,real_drive_20260608_193752,1628.75,49,88,87.84313725,31.37254902,30
1453.07,926.03,real_drive_20260608_193752,1945.25,51,88,92.94117647,33.7254902,30
1453.57,926.53,real_drive_20260608_193752,2054.5,54,88,94.90196078,33.7254902,30
1454.07,927.03,real_drive_20260608_193752,2179.5,57,87,94.90196078,36.8627451,30
1454.57,927.53,real_drive_20260608_193752,2269.5,57,87,92.94117647,37.25490196,30
1455.08,928.04,real_drive_20260608_193752,2070.25,59,88,92.94117647,29.01960784,30
1455.58,928.54,real_drive_20260608_193752,1648.25,59,87,48.62745098,16.07843137,30
1456.08,929.04,real_drive_20260608_193752,1648.25,61,87,22.74509804,15.29411765,30
1456.58,929.54,real_drive_20260608_193752,1503.75,63,87,20.78431373,14.90196078,30
1457.08,930.04,real_drive_20260608_193752,1402.25,63,87,20,14.50980392,30
1457.58,930.54,real_drive_20260608_193752,1355.25,64,87,16.8627451,14.11764706,30
1458.09,931.05,real_drive_20260608_193752,1355.25,64,87,0,13.7254902,30
1458.59,931.55,real_drive_20260608_193752,1351.5,63,87,0,13.33333333,30
1459.09,932.05,real_drive_20260608_193752,1316.25,63,87,0,13.33333333,30
1459.59,932.55,real_drive_20260608_193752,1304.5,61,87,0,13.33333333,30
1460.09,933.05,real_drive_20260608_193752,1328,59,87,0,13.33333333,30
1460.59,933.55,real_drive_20260608_193752,1328,58,87,0,13.33333333,30
1461.09,934.05,real_drive_20260608_193752,1324,57,87,0,13.33333333,31
1461.6,934.56,real_drive_20260608_193752,1339.75,57,87,0,13.33333333,30
1462.1,935.06,real_drive_20260608_193752,1300.75,57,87,20.78431373,16.47058824,30
1462.6,935.56,real_drive_20260608_193752,1300.75,56,87,15.68627451,13.33333333,31
1463.1,936.06,real_drive_20260608_193752,1292.75,56,87,11.76470588,12.94117647,31
1463.61,936.57,real_drive_20260608_193752,1308.5,56,87,12.94117647,16.07843137,31
1464.11,937.07,real_drive_20260608_193752,1355.25,56,87,30.98039216,14.90196078,30
1464.61,937.57,real_drive_20260608_193752,1343.75,56,87,16.8627451,13.33333333,31
1465.11,938.07,real_drive_20260608_193752,1328,56,87,0,13.33333333,31
1465.61,938.57,real_drive_20260608_193752,1320.25,55,87,0,13.33333333,31
1466.11,939.07,real_drive_20260608_193752,1316.25,55,87,0,12.94117647,31
1466.62,939.58,real_drive_20260608_193752,1328,54,88,12.94117647,13.33333333,31
1467.12,940.08,real_drive_20260608_193752,1304.5,54,87,11.76470588,13.33333333,31
1467.62,940.58,real_drive_20260608_193752,1320.25,54,87,11.76470588,14.50980392,31
1468.12,941.08,real_drive_20260608_193752,1285,54,87,29.80392157,14.50980392,31
1468.62,941.58,real_drive_20260608_193752,1312.5,54,87,38.82352941,16.47058824,31
1469.13,942.09,real_drive_20260608_193752,1316.25,54,87,49.80392157,15.29411765,31
1469.63,942.59,real_drive_20260608_193752,1316.25,54,87,17.64705882,13.7254902,31
1470.13,943.09,real_drive_20260608_193752,1335.75,54,87,20,16.47058824,31
1470.63,943.59,real_drive_20260608_193752,1335.75,54,87,34.90196078,18.43137255,31
1471.13,944.09,real_drive_20260608_193752,1320.25,54,87,48.62745098,18.03921569,31
1471.64,944.6,real_drive_20260608_193752,1324,55,87,27.84313725,13.7254902,31
1472.14,945.1,real_drive_20260608_193752,1316.25,56,87,12.94117647,13.33333333,31
1472.64,945.6,real_drive_20260608_193752,1312.5,56,87,11.76470588,13.33333333,31
1473.14,946.1,real_drive_20260608_193752,1332,56,87,0,13.33333333,31
1473.64,946.6,real_drive_20260608_193752,1339.75,56,87,0,13.33333333,31
1474.14,947.1,real_drive_20260608_193752,1316.25,55,87,0,13.33333333,31
1474.64,947.6,real_drive_20260608_193752,1289,54,87,0,13.33333333,31
1475.14,948.1,real_drive_20260608_193752,1281.25,53,87,0,13.33333333,31
1475.65,948.61,real_drive_20260608_193752,1281.25,53,87,0,14.90196078,31
1476.15,949.11,real_drive_20260608_193752,1281.25,53,87,34.90196078,19.21568627,31
1476.65,949.61,real_drive_20260608_193752,1300.75,52,87,71.76470588,24.70588235,31
1477.15,950.11,real_drive_20260608_193752,1710.75,52,87,94.90196078,35.68627451,30
1477.65,950.61,real_drive_20260608_193752,2074,53,87,95.68627451,39.60784314,30
1478.15,951.11,real_drive_20260608_193752,2179.5,53,87,95.68627451,38.82352941,30
1478.66,951.62,real_drive_20260608_193752,2269.5,55,87,83.92156863,26.2745098,30
1479.16,952.12,real_drive_20260608_193752,2011.5,58,87,73.7254902,24.31372549,30
1479.66,952.62,real_drive_20260608_193752,1703,61,87,48.62745098,15.29411765,31
1480.16,953.12,real_drive_20260608_193752,1472.5,61,87,22.74509804,14.90196078,31
1480.66,953.62,real_drive_20260608_193752,1390.5,62,87,20,14.90196078,31
1481.16,954.12,real_drive_20260608_193752,1339.75,61,87,16.8627451,14.50980392,31
1481.67,954.63,real_drive_20260608_193752,1332,59,87,16.8627451,14.11764706,31
1482.17,955.13,real_drive_20260608_193752,1289,59,87,13.7254902,13.7254902,31
1482.67,955.63,real_drive_20260608_193752,1316.25,59,87,0,13.33333333,31
1483.17,956.13,real_drive_20260608_193752,1316.25,57,87,27.84313725,16.8627451,31
1483.67,956.63,real_drive_20260608_193752,1304.5,56,87,37.64705882,17.25490196,31
1484.17,957.13,real_drive_20260608_193752,1320.25,56,87,66.66666667,23.92156863,31
1484.68,957.64,real_drive_20260608_193752,1425.75,57,88,76.8627451,23.92156863,31
1485.18,958.14,real_drive_20260608_193752,1449,57,88,25.88235294,13.7254902,31
1485.68,958.64,real_drive_20260608_193752,1386.5,58,88,13.7254902,13.33333333,31
1486.18,959.14,real_drive_20260608_193752,1335.75,58,88,0,13.33333333,31
1486.68,959.64,real_drive_20260608_193752,1324,58,88,0,12.94117647,31
1487.19,960.15,real_drive_20260608_193752,1339.75,58,88,0,13.33333333,31
1487.69,960.65,real_drive_20260608_193752,1343.75,57,88,10.98039216,13.33333333,31
1488.19,961.15,real_drive_20260608_193752,1312.5,56,88,10.98039216,14.90196078,31
1488.69,961.65,real_drive_20260608_193752,1292.75,56,88,15.68627451,13.33333333,31
1489.2,962.16,real_drive_20260608_193752,1292.75,56,88,13.7254902,16.07843137,31
1489.7,962.66,real_drive_20260608_193752,1320.25,56,88,26.66666667,16.07843137,31
1490.2,963.16,real_drive_20260608_193752,1335.75,56,88,42.74509804,17.64705882,31
1490.7,963.66,real_drive_20260608_193752,1335.75,57,88,60,21.17647059,31
1491.2,964.16,real_drive_20260608_193752,1386.5,58,88,54.90196078,18.43137255,31
1491.7,964.66,real_drive_20260608_193752,1375,58,88,42.74509804,16.07843137,31
1492.21,965.17,real_drive_20260608_193752,1316.25,59,88,20,13.7254902,31
1492.71,965.67,real_drive_20260608_193752,1312.5,60,88,12.94117647,13.33333333,31
1493.21,966.17,real_drive_20260608_193752,1316.25,60,88,11.76470588,12.94117647,31
1493.71,966.67,real_drive_20260608_193752,1316.25,60,88,0,13.33333333,31
1494.21,967.17,real_drive_20260608_193752,1312.5,60,88,0,13.33333333,31
1494.71,967.67,real_drive_20260608_193752,1312.5,59,88,0,12.94117647,31
1495.21,968.17,real_drive_20260608_193752,1316.25,58,88,0,12.94117647,31
1495.72,968.68,real_drive_20260608_193752,1320.25,58,88,0,13.33333333,31
1496.22,969.18,real_drive_20260608_193752,1324,58,88,0,13.33333333,31
1496.72,969.68,real_drive_20260608_193752,1324,57,88,0,13.33333333,31
1497.22,970.18,real_drive_20260608_193752,1320.25,57,88,0,13.33333333,31
1497.72,970.68,real_drive_20260608_193752,1320.25,56,88,0,14.11764706,31
1498.23,971.19,real_drive_20260608_193752,1304.5,56,88,0,14.11764706,31
1498.73,971.69,real_drive_20260608_193752,1292.75,56,88,0,13.7254902,31
1499.23,972.19,real_drive_20260608_193752,1281.25,55,88,0,13.7254902,31
1499.73,972.69,real_drive_20260608_193752,1304.5,54,88,22.74509804,16.8627451,31
1500.24,973.2,real_drive_20260608_193752,1289,54,88,30.98039216,16.8627451,31
1500.74,973.7,real_drive_20260608_193752,1285,54,88,58.82352941,21.17647059,31
1501.24,974.2,real_drive_20260608_193752,1363.25,54,88,76.8627451,27.45098039,31
1501.74,974.7,real_drive_20260608_193752,1808.5,55,88,86.66666667,26.2745098,31
1502.24,975.2,real_drive_20260608_193752,1808.5,57,88,55.68627451,26.2745098,31
1502.75,975.71,real_drive_20260608_193752,1492,57,88,31.76470588,20.39215686,31
1503.25,976.21,real_drive_20260608_193752,1382.75,58,88,31.76470588,15.29411765,31
1503.75,976.71,real_drive_20260608_193752,1375,58,88,20.78431373,14.50980392,31
1504.25,977.21,real_drive_20260608_193752,1347.5,58,88,16.8627451,14.11764706,31
1504.75,977.71,real_drive_20260608_193752,1347.5,58,88,14.90196078,13.7254902,31
1505.26,978.22,real_drive_20260608_193752,1320.25,58,88,12.94117647,13.33333333,31
1505.76,978.72,real_drive_20260608_193752,1292.75,58,88,0,12.94117647,31
1506.26,979.22,real_drive_20260608_193752,1289,57,88,0,12.94117647,31
1506.76,979.72,real_drive_20260608_193752,1285,55,88,0,13.7254902,31
1507.26,980.22,real_drive_20260608_193752,1312.5,54,88,30.98039216,18.43137255,31
1507.76,980.72,real_drive_20260608_193752,1304.5,54,88,50.98039216,19.21568627,31
1508.27,981.23,real_drive_20260608_193752,1324,55,88,71.76470588,25.49019608,31
1508.77,981.73,real_drive_20260608_193752,1511.5,56,88,81.96078431,23.52941176,31
1509.27,982.23,real_drive_20260608_193752,1574,57,88,72.94117647,23.52941176,30
1509.77,982.73,real_drive_20260608_193752,1445.25,57,88,72.94117647,19.60784314,30
1510.27,983.23,real_drive_20260608_193752,1382.75,58,88,20,13.7254902,30
1510.77,983.73,real_drive_20260608_193752,1351.5,58,88,12.94117647,13.33333333,30
1511.27,984.23,real_drive_20260608_193752,1332,58,88,0,12.94117647,30
1511.78,984.74,real_drive_20260608_193752,1332,57,88,0,12.94117647,30
1512.28,985.24,real_drive_20260608_193752,1308.5,57,88,0,12.94117647,30
1512.78,985.74,real_drive_20260608_193752,1300.75,56,88,0,12.94117647,30
1513.29,986.25,real_drive_20260608_193752,1273.25,55,88,0,12.94117647,31
1513.79,986.75,real_drive_20260608_193752,1281.25,53,88,11.76470588,14.90196078,31
1514.29,987.25,real_drive_20260608_193752,1300.75,52,88,17.64705882,15.68627451,30
1514.79,987.75,real_drive_20260608_193752,1285,52,88,54.90196078,21.96078431,30
1515.3,988.26,real_drive_20260608_193752,1371,52,88,70.98039216,23.1372549,30
1515.8,988.76,real_drive_20260608_193752,1675.75,53,88,93.7254902,40.78431373,30
1516.3,989.26,real_drive_20260608_193752,2238.25,55,88,95.68627451,40.78431373,30
1516.8,989.76,real_drive_20260608_193752,2277.25,55,88,29.80392157,42.74509804,30
1517.3,990.26,real_drive_20260608_193752,1742,57,88,29.80392157,14.90196078,30
1517.8,990.76,real_drive_20260608_193752,1527.25,58,88,16.8627451,14.50980392,30
1518.3,991.26,real_drive_20260608_193752,1406.25,58,88,15.68627451,14.11764706,30
1518.8,991.76,real_drive_20260608_193752,1406.25,57,88,13.7254902,13.7254902,30
1519.31,992.27,real_drive_20260608_193752,1347.5,57,88,12.94117647,13.33333333,30
1519.81,992.77,real_drive_20260608_193752,1289,55,88,0,12.94117647,30
1520.32,993.28,real_drive_20260608_193752,1277.25,53,88,20,18.03921569,30
1520.82,993.78,real_drive_20260608_193752,1359.25,52,88,78.82352941,25.49019608,30
1521.32,994.28,real_drive_20260608_193752,1621,52,88,97.64705882,43.92156863,30
1521.82,994.78,real_drive_20260608_193752,2300.75,53,88,76.8627451,21.96078431,30
1522.32,995.28,real_drive_20260608_193752,1925.75,55,88,21.96078431,15.68627451,30
1522.83,995.79,real_drive_20260608_193752,1585.75,56,88,20.78431373,15.29411765,30
1523.33,996.29,real_drive_20260608_193752,1445.25,56,88,20,15.29411765,30
1523.83,996.79,real_drive_20260608_193752,1359.25,56,88,20,14.90196078,30
1524.33,997.29,real_drive_20260608_193752,1328,55,88,18.82352941,14.11764706,30
1524.84,997.8,real_drive_20260608_193752,1281.25,55,88,20,17.64705882,30
1525.34,998.3,real_drive_20260608_193752,1281.25,54,88,41.96078431,16.07843137,30
1525.84,998.8,real_drive_20260608_193752,1273.25,54,88,32.94117647,15.29411765,30
1526.34,999.3,real_drive_20260608_193752,1292.75,54,88,31.76470588,16.47058824,30
1526.84,999.8,real_drive_20260608_193752,1316.25,54,88,35.68627451,16.8627451,30
1527.34,1000.3,real_drive_20260608_193752,1332,54,88,38.82352941,17.25490196,30
1527.84,1000.8,real_drive_20260608_193752,1328,54,88,40,17.64705882,30
1528.34,1001.3,real_drive_20260608_193752,1324,54,88,40,15.68627451,30
1528.85,1001.81,real_drive_20260608_193752,1312.5,55,88,25.88235294,15.68627451,30
1529.35,1002.31,real_drive_20260608_193752,1320.25,56,88,30.98039216,16.07843137,30
1529.85,1002.81,real_drive_20260608_193752,1316.25,56,88,36.8627451,16.07843137,30
1530.35,1003.31,real_drive_20260608_193752,1335.75,56,88,36.8627451,18.03921569,30
1530.85,1003.81,real_drive_20260608_193752,1503.75,56,88,70.98039216,25.88235294,30
1531.35,1004.31,real_drive_20260608_193752,1582,56,88,80.78431373,26.66666667,30
1531.86,1004.82,real_drive_20260608_193752,1582,57,88,82.74509804,27.05882353,30
1532.36,1005.32,real_drive_20260608_193752,1621,58,88,82.74509804,26.66666667,30
1532.86,1005.82,real_drive_20260608_193752,1664,59,88,50.98039216,14.11764706,30
1533.36,1006.32,real_drive_20260608_193752,1453,59,88,15.68627451,13.7254902,30
1533.87,1006.83,real_drive_20260608_193752,1390.5,60,88,12.94117647,13.33333333,30
1534.38,1007.34,real_drive_20260608_193752,1343.75,60,88,10.98039216,14.50980392,30
1534.88,1007.84,real_drive_20260608_193752,1320.25,60,88,23.92156863,16.47058824,30
1535.38,1008.34,real_drive_20260608_193752,1316.25,60,88,49.80392157,20.39215686,30
1535.88,1008.84,real_drive_20260608_193752,1359.25,60,88,62.74509804,18.43137255,30
1536.38,1009.34,real_drive_20260608_193752,1371,60,88,37.64705882,18.43137255,30
1536.89,1009.85,real_drive_20260608_193752,1320.25,60,88,41.96078431,16.47058824,30
1537.39,1010.35,real_drive_20260608_193752,1312.5,61,88,41.96078431,18.43137255,30
1537.89,1010.85,real_drive_20260608_193752,1316.25,61,88,32.94117647,16.07843137,30
1538.39,1011.35,real_drive_20260608_193752,1355.25,61,88,40.78431373,19.21568627,30
1538.89,1011.85,real_drive_20260608_193752,1355.25,62,88,56.8627451,16.47058824,30
1539.39,1012.35,real_drive_20260608_193752,1359.25,62,88,36.8627451,18.03921569,30
1539.89,1012.85,real_drive_20260608_193752,1351.5,62,88,75.68627451,30.19607843,30
1540.4,1013.36,real_drive_20260608_193752,2003.75,62,88,93.7254902,42.35294118,30
1540.9,1013.86,real_drive_20260608_193752,2316.25,62,88,95.68627451,42.35294118,30
1541.4,1014.36,real_drive_20260608_193752,2378.75,63,88,94.90196078,42.35294118,30
1541.91,1014.87,real_drive_20260608_193752,2449,65,88,94.90196078,46.2745098,30
1542.41,1015.37,real_drive_20260608_193752,2527.25,65,88,97.64705882,48.23529412,30
1542.91,1015.87,real_drive_20260608_193752,2652.25,67,88,100,48.23529412,30
1543.41,1016.37,real_drive_20260608_193752,2746,69,88,100,48.23529412,29
1543.91,1016.87,real_drive_20260608_193752,2773.25,71,88,100,48.23529412,29
1544.42,1017.38,real_drive_20260608_193752,2726.5,73,88,100,47.84313725,29
1544.92,1017.88,real_drive_20260608_193752,2699,73,88,100,47.45098039,29
1545.42,1018.38,real_drive_20260608_193752,2699,73,88,100,47.84313725,29
1545.92,1018.88,real_drive_20260608_193752,2710.75,75,88,98.82352941,45.49019608,29
1546.43,1019.39,real_drive_20260608_193752,2699,77,88,95.68627451,45.09803922,29
1546.93,1019.89,real_drive_20260608_193752,2667.75,79,88,95.68627451,44.31372549,29
1547.43,1020.39,real_drive_20260608_193752,2648.25,79,88,95.68627451,43.52941176,29
1547.93,1020.89,real_drive_20260608_193752,2613.25,81,88,95.68627451,43.1372549,29
1548.43,1021.39,real_drive_20260608_193752,2605.25,83,88,95.68627451,43.1372549,29
1548.93,1021.89,real_drive_20260608_193752,2601.5,85,88,95.68627451,43.1372549,29
1549.43,1022.39,real_drive_20260608_193752,2613.25,85,88,95.68627451,43.1372549,29
1549.93,1022.89,real_drive_20260608_193752,2589.75,86,88,94.90196078,43.1372549,29
1550.44,1023.4,real_drive_20260608_193752,2601.5,87,88,94.90196078,42.35294118,29
1550.94,1023.9,real_drive_20260608_193752,2519.5,89,88,40,42.35294118,29
1551.44,1024.4,real_drive_20260608_193752,2082,89,88,13.7254902,15.29411765,29
1551.94,1024.9,real_drive_20260608_193752,1976.5,90,88,13.7254902,14.90196078,29
1552.44,1025.4,real_drive_20260608_193752,1906.25,89,88,12.94117647,14.50980392,29
1552.95,1025.91,real_drive_20260608_193752,1859.25,88,88,10.98039216,14.11764706,29
1553.45,1026.41,real_drive_20260608_193752,1820.25,88,88,9.803921569,13.7254902,29
1553.95,1026.91,real_drive_20260608_193752,1820.25,88,88,0,13.33333333,29
1554.46,1027.42,real_drive_20260608_193752,1812.5,88,88,0,13.33333333,29
1554.96,1027.92,real_drive_20260608_193752,1792.75,87,88,0,13.33333333,29
1555.46,1028.42,real_drive_20260608_193752,1761.5,85,88,0,13.33333333,29
1555.96,1028.92,real_drive_20260608_193752,1738.25,84,88,0,13.33333333,29
